,hit_id,sample_id,subject_id,leaf_id,ref_id
5381,UXRV01.837.1_34/18-361,SAMEA2156850,,S877,uncultured_bacterium__EF645667
5382,UXRV01.837.1_33/5-398,SAMEA2156850,,S667,uncultured_bacterium__EF645667
5383,UXRV01.62466.1_2/1-203,SAMEA2156850,,S1126,Desulfitibacter_alkalitolerans__DfiAlka2
5384,OYIH01.1847.1_1/5-237,SAMN06165690,70863791,S1720,Bilophila_sp._4_1_30__BilSpec3
5385,USYE01.27595.1_1/2-221,SAMN06111929,,S1401,uncultured_bacterium__EF645667
5386,USYE01.21458.1_1/21-244,SAMN06111929,,S936,Bilophila_wadsworthia__BilWads6
5387,OYSN01.87.1_2/20-361,SAMN06165442,14040721,S298,Desulfovibrio_piger__DslPige3
5388,OYSN01.87.1_3/4-420,SAMN06165442,14040721,S705,Desulfovibrio_piger__DslPige3
5389,OYSN01.3013.1_1/3-196,SAMN06165442,14040721,,
5390,USUB01.14146.1_1/23-359,SAMN06111994,,S96,Bilophila_wadsworthia__BilWads6
5391,UPEG01.7489.1_1/20-361,SAMEA2737665,D205_M,S738,uncultured_bacterium__EF645667
5392,UPEG01.8060.1_4/4-418,SAMEA2737665,D205_M,S708,Desulfovibrio_piger__DslPige3
5393,UPEG01.92476.1_1/2-171,SAMEA2737665,D205_M,,
5394,OYVG01.4476.1_1/6-293,SAMN06165535,19251414,S1721,Pearl_river_estuary_clone_TopDSR14__UncS2036
5395,OYVG01.1596.1_4/4-210,SAMN06165535,19251414,,
5396,CAJLIQ01.1.1_9/18-361,SAMEA7846894,,S877,uncultured_bacterium__EF645667
5397,CAJLIQ01.1.1_10/5-398,SAMEA7846894,,S646,uncultured_bacterium__EF645667
5398,UZRM01.8301.1_1/20-360,SAMN00792037,,S299,Desulfovibrio_piger__DslPige3
5399,OVTE01.7277.1_3/21-362,SAMN06016406,,S96,Bilophila_wadsworthia__BilWads6
5400,OVTE01.3152.1_1/63-344,SAMN06016406,,,
5401,UMCK01.70864.1_1/2-327,SAMEA4835957,,S877,uncultured_bacterium__EF645667
5402,OVHF01.2294.1_1/344-613,SAMN02676188,,S1718,Moorella_thermoacetica_Y72_copy_2__MooTher5
5403,OROO01.6124.1_2/20-361,SAMEA2338730,,S739,uncultured_bacterium__EF645667
5404,OROO01.6124.1_1/4-418,SAMEA2338730,,S533,Desulfovibrio_piger__DslPige3
5405,OVLK01.7948.1_2/10-349,SAMN06016369,,S109,Bilophila_wadsworthia__BilWads6
5406,OVLK01.7948.1_1/82-416,SAMN06016369,,S222,Bilophila_sp._4_1_30__BilSpec3
5407,OYUE01.75.1_1/18-362,SAMN06165363,11188967,S877,uncultured_bacterium__EF645667
5408,OYUE01.75.1_2/1-392,SAMN06165363,11188967,S667,uncultured_bacterium__EF645667
5409,OYUE01.446.1_2/4-218,SAMN06165363,11188967,S1412,Bilophila_wadsworthia__BilWads6
5410,JAJXBR01.415.1_2/20-361,SAMN23483404,,S1012,uncultured_bacterium__EF645667
5411,JAJXBR01.714.1_1/2-368,SAMN23483404,,,
5412,JAJXBR01.238.1_3/8-221,SAMN23483404,,,
5413,OWCF01.11056.1_2/21-362,SAMEA3708504,,S96,Bilophila_wadsworthia__BilWads6
5414,OWCF01.209.1_17/18-361,SAMEA3708504,,S872,uncultured_bacterium__EF645667
5415,OWCF01.209.1_18/5-398,SAMEA3708504,,S663,uncultured_bacterium__EF645667
5416,OWCF01.11056.1_1/9-251,SAMEA3708504,,,
5417,UEPC01.15665.1_1/5-398,SAMN06115420,,S663,uncultured_bacterium__EF645667
5418,ULXK01.35672.1_2/1-220,SAMEA4835836,,,
5419,USXF01.1739.1_3/21-362,SAMN06111943,,S96,Bilophila_wadsworthia__BilWads6
5420,USXF01.1739.1_4/63-344,SAMN06111943,,,
5421,CABRTS01.6.1_14/20-360,SAMEA5851415,ERP004605|MH0192,S1690,uncultured_bacterium__EF645667
5422,CABRTS01.6.1_15/62-411,SAMEA5851415,ERP004605|MH0192,S989,uncultured_bacterium__EF645667
5423,OYPD01.1061.1_2/63-344,SAMN06165505,18184323,,
5424,OYPD01.1061.1_1/21-205,SAMN06165505,18184323,,
5425,UPRN01.894.1_32/20-361,SAMEA2737746,,S996,uncultured_bacterium__EF645667
5426,UPRN01.40386.1_1/10-305,SAMEA2737746,,,
5427,UPRN01.9373.1_5/1-299,SAMEA2737746,,S295,Desulfovibrio_piger__DslPige3
5428,OZFZ01.3761.1_3/20-361,SAMN06165019,40006207,S1543,Desulfovibrio_piger__DslPige3
5429,OZFZ01.3761.1_4/4-418,SAMN06165019,40006207,S560,Desulfovibrio_piger__DslPige3
5430,UZVJ01.20420.1_3/2-131,SAMN00792106,,S1722,Desulfovibrio_vulgaris__DQ826729
5431,UESS01.20907.1_1/3-338,SAMN06115471,,S110,Bilophila_sp._4_1_30__BilSpec3
5432,UESS01.26807.1_1/64-333,SAMN06115471,,S169,Bilophila_sp._4_1_30__BilSpec3
5433,ORPX01.17335.1_2/21-361,SAMEA2338776,,S111,Bilophila_wadsworthia__BilWads6
5434,ORPX01.17335.1_1/9-396,SAMEA2338776,,S132,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
5435,ORPX01.49830.1_1/20-333,SAMEA2338776,,S1031,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
5436,ORPX01.52876.1_1/73-306,SAMEA2338776,,S783,Bilophila_sp._4_1_30__BilSpec3
5437,UZPX01.11822.1_1/6-359,SAMN00792019,,S951,Desulfovibrio_piger__DslPige2
5438,UZPX01.13279.1_1/2-201,SAMN00792019,,,
5439,OYOK01.119.1_2/20-361,SAMN06165646,50635518,S1031,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
5440,OYOK01.119.1_3/9-400,SAMN06165646,50635518,,
5441,OYOK01.509.1_2/8-272,SAMN06165646,50635518,S356,Bilophila_sp._4_1_30__BilSpec3
5442,OYOK01.509.1_1/20-196,SAMN06165646,50635518,S48,Bilophila_wadsworthia__BilWads6
5443,OYOK01.1880.1_1/25-160,SAMN06165646,50635518,,
5444,UYCW01.19050.1_1/6-418,SAMEA2152938,,,
5445,UYCW01.38573.1_2/5-187,SAMEA2152938,,S498,Desulfovibrio_piger__DslPige3
5446,OZNV01.4676.1_1/4-381,SAMN06164614,14040721,S952,Desulfovibrio_piger__DslPige2
5447,OZNV01.23968.1_1/16-247,SAMN06164614,14040721,S1723,uncultured_bacterium__EF645667
5448,OYEW01.956.1_2/63-344,SAMN06165498,17675569,,
5449,OYEW01.2454.1_1/61-304,SAMN06165498,17675569,,
5450,OYEW01.2822.1_2/7-194,SAMN06165498,17675569,,
5451,OYEW01.7880.1_1/4-176,SAMN06165498,17675569,,
5452,UPCH01.22237.1_1/63-229,SAMEA2737667,D90_GM,S218,Bilophila_sp._4_1_30__BilSpec3
5453,CAAETC01.509.1_4/8-336,SAMEA5279733,SRP056480|IT8,S1242,Gordonibacter_pamelaeae__GrdPame5
5454,CAAETC01.509.1_3/4-307,SAMEA5279733,SRP056480|IT8,S1173,Gordonibacter_pamelaeae_7-10-1-b__FP929047
5455,OQCL01.14033.1_1/25-160,SAMD00036316,,,
5456,ULSK01.10019.1_1/3-171,SAMEA4835706,,,
5457,ULSK01.65655.1_2/7-142,SAMEA4835706,,,
5458,ORTB01.14644.1_3/21-362,SAMEA2338851,,S96,Bilophila_wadsworthia__BilWads6
5459,OYQG01.1017.1_1/12-324,SAMN06165448,14390583,S1198,Desulfitibacter_alkalitolerans__DfiAlka2
5460,OYOE01.1909.1_2/12-336,SAMN06165581,30293054,S1028,Desulfitibacter_alkalitolerans__DfiAlka2
5461,OYOE01.2748.1_1/21-362,SAMN06165581,30293054,S96,Bilophila_wadsworthia__BilWads6
5462,OYOE01.6566.1_1/63-312,SAMN06165581,30293054,,
5463,OYLY01.93.1_1/9-349,SAMN06165675,70059005,S877,uncultured_bacterium__EF645667
5464,OYLY01.93.1_2/6-400,SAMN06165675,70059005,S667,uncultured_bacterium__EF645667
5465,OYLY01.627.1_1/20-195,SAMN06165675,70059005,,
5466,UPFQ01.21201.1_2/20-361,SAMEA2737687,,S1013,uncultured_bacterium__EF645667
5467,UPFQ01.11860.1_4/20-361,SAMEA2737687,,S295,Desulfovibrio_piger__DslPige3
5468,UPFQ01.34838.1_1/63-344,SAMEA2737687,,,
5469,UPFQ01.54917.1_1/1-299,SAMEA2737687,,,
5470,OZVJ01.36934.1_1/23-159,SAMN06164888,19400493,S1724,Desulfovibrio_piger__DslPige3
5471,UZUC01.15536.1_1/4-394,SAMN00792104,,S693,Desulfovibrio_piger__DslPige3
5472,ORUS01.25413.1_1/8-336,SAMEA2338841,,S1091,Gordonibacter_pamelaeae__GrdPame5
5473,ORUS01.39420.1_1/4-302,SAMEA2338841,,S1095,Gordonibacter_pamelaeae__GrdPame5
5474,ORUS01.1152.1_12/21-362,SAMEA2338841,,S96,Bilophila_wadsworthia__BilWads6
5475,ORUS01.1152.1_11/63-344,SAMEA2338841,,,
5476,JAJDKP01.15.1_55/21-362,SAMN22167621,,S96,Bilophila_wadsworthia__BilWads6
5477,JAJDKP01.15.1_56/63-344,SAMN22167621,,,
5478,CABUKW01.25.1_8/12-336,SAMEA5853600,,S1028,Desulfitibacter_alkalitolerans__DfiAlka2
5479,CABUKW01.25.1_7/4-370,SAMEA5853600,,S518,Anaerobic_bacterium_sk.prop8__Bv2Prop2
5480,ORLO01.747.1_6/20-361,SAMN04329766,,S300,Desulfovibrio_piger__DslPige3
5481,ORLO01.747.1_7/4-418,SAMN04329766,,S690,Desulfovibrio_piger__DslPige3
5482,ORLO01.1392.1_1/1-131,SAMN04329766,,S1725,uncultured_bacterium__EF645667
5483,UPMF01.5870.1_6/4-420,SAMEA2737813,,S977,uncultured_bacterium__EF645667
5484,UPMF01.5870.1_7/21-264,SAMEA2737813,,S922,uncultured_bacterium__EF645667
5485,ORKX01.750.1_4/1-205,SAMN04329871,,S1202,Anaerobic_bacterium_sk.prop8__Bv2Prop2
5486,ORKX01.984.1_4/5-103,SAMN04329871,,S1726,Thermodesulfobium_narugense__CP002690
5487,UZMB01.7811.1_2/20-361,SAMN00715220,,S1031,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
5488,UZMB01.7811.1_1/9-400,SAMN00715220,,,
5489,OWEM01.18008.1_1/3-316,SAMEA3708613,,S482,Bilophila_wadsworthia__BilWads6
5490,OWEM01.15296.1_1/63-382,SAMEA3708613,,S1727,Bilophila_wadsworthia__BilWads6
5491,JAJXPA01.3.1_16/18-361,SAMN23483751,,S858,uncultured_bacterium__EF645667
5492,JAJXPA01.3.1_15/5-399,SAMN23483751,,S668,uncultured_bacterium__EF645667
5493,UZHS01.10825.1_2/6-418,SAMN00791924,,,
5494,UPOZ01.9679.1_2/20-361,SAMEA2737803,,S1728,Desulfovibrio_piger__DslPige3
5495,UPOZ01.9679.1_3/8-348,SAMEA2737803,,,
5496,UEPN01.16394.1_1/5-341,SAMN06115525,,S219,Bilophila_wadsworthia__BilWads6
5497,UEPN01.14672.1_1/2-314,SAMN06115525,,,
5498,UEPN01.38063.1_1/5-252,SAMN06115525,,,
5499,OYFA01.108.1_2/18-361,SAMN06165676,70312587,S877,uncultured_bacterium__EF645667
5500,OYFA01.108.1_3/6-400,SAMN06165676,70312587,S667,uncultured_bacterium__EF645667
5501,OWGM01.658.1_17/21-362,SAMEA3708634,,S96,Bilophila_wadsworthia__BilWads6
5502,OWGM01.658.1_16/63-344,SAMEA3708634,,,
5503,UXSL01.28747.1_1/63-344,SAMEA2163583,,S220,Bilophila_sp._4_1_30__BilSpec3
5504,UXSL01.41862.1_1/5-276,SAMEA2163583,,S761,Bilophila_sp._4_1_30__BilSpec3
5505,OWRU01.7171.1_1/19-153,SAMEA4378315,,,
5506,CAAEKP01.63.1_17/12-336,SAMEA5278297,SRP056480|IT8,S1141,Desulfitibacter_alkalitolerans__DfiAlka2
5507,CAAEKP01.63.1_16/4-370,SAMEA5278297,SRP056480|IT8,S986,Anaerobic_bacterium_sk.prop8__Bv2Prop2
5508,OVHL01.653.1_1/5-140,SAMN02676151,,,
5509,OWFC01.505.1_13/21-362,SAMEA3708658,,S96,Bilophila_wadsworthia__BilWads6
5510,OWFC01.1957.1_5/21-361,SAMEA3708658,,S978,uncultured_bacterium__EF645667
5511,OWFC01.1957.1_4/4-420,SAMEA3708658,,S977,uncultured_bacterium__EF645667
5512,OWFC01.505.1_12/63-344,SAMEA3708658,,,
5513,OYKJ01.173.1_2/12-336,SAMN06165518,18706034,S1142,Desulfitibacter_alkalitolerans__DfiAlka2
5514,OYKJ01.173.1_1/16-336,SAMN06165518,18706034,,
5515,JAHZHI01.41.1_13/12-350,SAMN19225152,,S1126,Desulfitibacter_alkalitolerans__DfiAlka2
5516,JAHZHI01.41.1_14/5-370,SAMN19225152,,S1119,MSW_digester_clone__Unc01cxc
5517,UESL01.97.1_36/21-362,SAMN06115396,,S96,Bilophila_wadsworthia__BilWads6
5518,UESL01.97.1_37/63-344,SAMN06115396,,,
5519,OUPU01.36378.1_1/3-205,SAMN05194727,,,
5520,CABSIF01.1.1_304/20-362,SAMEA5852125,,S1729,uncultured_bacterium__EF645666
5521,CABSIF01.9.1_1/20-362,SAMEA5852125,,S1730,uncultured_bacterium__EF645666
5522,UERJ01.7398.1_2/10-349,SAMN06115448,,S112,Bilophila_sp._4_1_30__BilSpec3
5523,UERJ01.3802.1_2/21-361,SAMN06115448,,S978,uncultured_bacterium__EF645667
5524,UERJ01.3802.1_1/138-559,SAMN06115448,,S977,uncultured_bacterium__EF645667
5525,UERJ01.7398.1_1/2-208,SAMN06115448,,S1443,Bilophila_sp._4_1_30__BilSpec3
5526,USXX01.7534.1_3/20-361,SAMN06112018,,S301,Desulfovibrio_piger__DslPige3
5527,USXX01.14015.1_1/4-419,SAMN06112018,,S1155,Desulfovibrio_piger__DslPige2
5528,OYRW01.146.1_2/20-361,SAMN06165440,14040721,S298,Desulfovibrio_piger__DslPige3
5529,OYRW01.146.1_1/4-418,SAMN06165440,14040721,S705,Desulfovibrio_piger__DslPige3
5530,OYRW01.735.1_1/12-287,SAMN06165440,14040721,S1198,Desulfitibacter_alkalitolerans__DfiAlka2
5531,UXSK01.107047.1_1/20-155,SAMEA2154561,,S1731,Desulfovibrio_vulgaris__DQ826729
5532,OUPH01.18848.1_1/21-218,SAMN05194721,,,
5533,UZUA01.10393.1_2/63-344,SAMN00792099,,S221,Bilophila_sp._4_1_30__BilSpec3
5534,UZUA01.31677.1_1/20-320,SAMN00792099,,S302,Desulfovibrio_piger__DslPige3
5535,UZUA01.35761.1_2/6-311,SAMN00792099,,,
5536,UZUA01.35113.1_1/4-218,SAMN00792099,,,
5537,UXRP01.1088.1_11/21-362,SAMEA2149068,,S96,Bilophila_wadsworthia__BilWads6
5538,UXRP01.1088.1_10/63-344,SAMEA2149068,,,
5539,ULSR01.70904.1_1/5-210,SAMEA4835713,,S947,Bilophila_wadsworthia__BilWads6
5540,CAJJVK01.48.1_11/20-361,SAMEA7847581,ERP004605|MH0262,S740,uncultured_bacterium__EF645667
5541,CAJJVK01.48.1_7/20-361,SAMEA7847581,ERP004605|MH0262,S741,uncultured_bacterium__EF645667
5542,CAJJVK01.48.1_10/6-418,SAMEA7847581,ERP004605|MH0262,S534,Desulfovibrio_piger__DslPige3
5543,CAJJVK01.48.1_6/4-418,SAMEA7847581,ERP004605|MH0262,S531,Desulfovibrio_piger__DslPige3
5544,OYVA01.495.1_2/20-361,SAMN06165523,18912764,S295,Desulfovibrio_piger__DslPige3
5545,OYVA01.495.1_3/4-420,SAMN06165523,18912764,S704,Desulfovibrio_piger__DslPige3
5546,JAHZEC01.1.1_214/12-349,SAMN19225039,,S1229,Anaerobic_bacterium_sk.prop8__Bv2Prop2
5547,JAHZEC01.1.1_215/4-375,SAMN19225039,,S1336,Anaerobic_bacterium_sk.prop8__Bv2Prop2
5548,UMHK01.72161.1_1/63-344,SAMEA4836097,,,
5549,UMHK01.30978.1_1/15-248,SAMEA4836097,,,
5550,UZKI01.5376.1_2/21-362,SAMN00715246,,S96,Bilophila_wadsworthia__BilWads6
5551,OQAT01.9169.1_4/8-197,SAMD00036297,,,
5552,ORUX01.3661.1_3/21-362,SAMEA2338864,,S97,Bilophila_sp._4_1_30__BilSpec3
5553,ORUX01.3661.1_4/63-344,SAMEA2338864,,,
5554,CABROR01.34.1_9/21-364,SAMEA5851288,,S853,Bilophila_wadsworthia__BilWads6
5555,CABROR01.34.1_10/4-417,SAMEA5851288,,S907,Desulfovibrio_vulgaris__DQ826729
5556,ORML01.8271.1_4/12-350,SAMEA2338702,,S1732,Desulfitibacter_alkalitolerans__DfiAlka2
5557,ORML01.8271.1_5/7-374,SAMEA2338702,,S1294,Anaerobic_bacterium_sk.prop8__Bv2Prop2
5558,USWX01.26841.1_1/21-360,SAMN06112002,,S945,Bilophila_wadsworthia__BilWads6
5559,JAHZCK01.696.1_4/20-361,SAMN19224937,,S931,uncultured_bacterium__EF645666
5560,OPVH01.22254.1_1/11-212,SAMEA1964914,,S1087,Desulfovibrio_sp._3_1_syn3__DsvSp230
5561,OPVH01.34419.1_1/61-228,SAMEA1964914,,,
5562,UAKU01.16262.1_2/10-290,SAMN06164477,11294862,,
5563,UAKU01.26873.1_1/2-174,SAMN06164477,11294862,S1639,Desulfovibrio_piger__DslPige3
5564,CAAEIA01.254.1_2/8-230,SAMEA5278761,SRP056480|IT8,S438,Bilophila_sp._4_1_30__BilSpec3
5565,OQFI01.2101.1_5/21-362,SAMD00036194,,S97,Bilophila_sp._4_1_30__BilSpec3
5566,OYLC01.1719.1_1/4-194,SAMN06165521,18754574,,
5567,UEQV01.4551.1_2/10-349,SAMN06115454,,S483,Bilophila_wadsworthia__BilWads6
5568,UEQV01.4551.1_1/15-350,SAMN06115454,,S222,Bilophila_sp._4_1_30__BilSpec3
5569,UZMG01.17240.1_2/8-296,SAMN00715183,,,
5570,OWDS01.915.1_25/20-361,SAMEA3708672,,S508,Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358
5571,OWDS01.915.1_24/4-427,SAMEA3708672,,S1321,Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358
5572,OWDS01.43634.1_1/1-255,SAMEA3708672,,,
5573,UESU01.45.1_10/20-361,SAMN06115399,,S296,Desulfovibrio_piger__DslPige3
5574,UESU01.45.1_5/20-361,SAMN06115399,,S282,Desulfovibrio_piger__DslPige3
5575,UESU01.14464.1_2/10-347,SAMN06115399,,S96,Bilophila_wadsworthia__BilWads6
5576,UESU01.14464.1_1/63-344,SAMN06115399,,,
5577,UESU01.45.1_4/4-420,SAMN06115399,,S342,Desulfovibrio_piger__DslPige3
5578,UESU01.45.1_9/7-420,SAMN06115399,,,
5579,CABUWE01.10.1_20/21-362,SAMEA5853940,,S945,Bilophila_wadsworthia__BilWads6
5580,CABUWE01.10.1_21/62-342,SAMEA5853940,,S212,Bilophila_wadsworthia__BilWads6
5581,UEPP01.197.1_2/20-359,SAMN06115494,,S1619,Bilophila_wadsworthia__BilWads6
5582,UEPP01.197.1_3/24-306,SAMN06115494,,S1554,Desulfovibrio_vulgaris__DQ826729
5583,USVS01.1202.1_22/21-362,SAMN06112074,,S97,Bilophila_sp._4_1_30__BilSpec3
5584,USVS01.1202.1_23/63-344,SAMN06112074,,,
5585,UPFJ01.23535.1_1/5-398,SAMEA2737680,,S645,uncultured_bacterium__EF645667
5586,UPFJ01.52784.1_1/18-316,SAMEA2737680,,S880,uncultured_bacterium__EF645667
5587,ORQU01.34453.1_1/3-267,SAMEA2338642,,S1391,Bilophila_wadsworthia__BilWads6
5588,USWO01.1423.1_14/21-362,SAMN06111963,,S96,Bilophila_wadsworthia__BilWads6
5589,USWO01.1423.1_13/63-344,SAMN06111963,,,
5590,USWO01.74335.1_1/1-197,SAMN06111963,,S895,Desulfitibacter_alkalitolerans__DfiAlka2
5591,ORLR01.29197.1_1/4-206,SAMN04329862,,,
5592,ORLR01.19500.1_1/2-89,SAMN04329862,,,
5593,OYFB01.1703.1_1/63-241,SAMN06165564,19966838,,
5594,OVGN01.28371.1_2/12-266,SAMN06016339,,S1491,Desulfitibacter_alkalitolerans__DfiAlka2
5595,OQHG01.13949.1_2/12-350,SAMD00036214,,S1491,Desulfitibacter_alkalitolerans__DfiAlka2
5596,OQHG01.13949.1_3/1-177,SAMD00036214,,S1453,Anaerobic_bacterium_sk.prop8__Bv2Prop2
5597,UEQX01.5863.1_4/10-349,SAMN06115425,,S96,Bilophila_wadsworthia__BilWads6
5598,UEQX01.5863.1_5/63-344,SAMN06115425,,,
5599,ORJB01.11313.1_1/4-181,SAMN04329819,,,
5600,OZGC01.4372.1_2/20-361,SAMN06165107,50304865,S959,Desulfovibrio_piger__DslPige3
5601,OZGC01.4372.1_3/4-419,SAMN06165107,50304865,S561,Desulfovibrio_piger__DslPige3
5602,USWH01.57054.1_1/26-263,SAMN06112081,,S1734,MSW_digester_clone__Unc01cxc
5603,ULUK01.48621.1_1/4-320,SAMEA4835758,,,
5604,ULUK01.62181.1_1/7-184,SAMEA4835758,,,
5605,OYHR01.1010.1_2/12-336,SAMN06165473,16853657,S1735,Desulfitibacter_alkalitolerans__DfiAlka2
5606,UXRG01.3713.1_6/21-362,SAMEA2163432,,S96,Bilophila_wadsworthia__BilWads6
5607,UXRG01.3713.1_5/63-344,SAMEA2163432,,,
5608,UZPO01.2782.1_3/21-362,SAMN00791966,,S97,Bilophila_sp._4_1_30__BilSpec3
5609,UZPO01.2782.1_2/63-344,SAMN00791966,,,
5610,UPPY01.23547.1_1/21-360,SAMEA2737748,,S96,Bilophila_wadsworthia__BilWads6
5611,UPPY01.547.1_41/18-361,SAMEA2737748,,S877,uncultured_bacterium__EF645667
5612,UPPY01.547.1_40/5-398,SAMEA2737748,,S645,uncultured_bacterium__EF645667
5613,UPPY01.23547.1_2/1-179,SAMEA2737748,,,
5614,OXCW01.30234.1_1/8-126,SAMN05827022,P005279,,
5615,OYUQ01.404.1_2/96-377,SAMN06165683,70636351,,
5616,OYUQ01.404.1_1/21-218,SAMN06165683,70636351,,
5617,OYUQ01.2662.1_1/4-138,SAMN06165683,70636351,,
5618,OYUW01.2828.1_2/5-374,SAMN06165355,10598702,S770,Anaerobic_bacterium_sk.prop8__Bv2Prop2
5619,OYUW01.1569.1_1/21-362,SAMN06165355,10598702,S96,Bilophila_wadsworthia__BilWads6
5620,OYUW01.2828.1_1/12-300,SAMN06165355,10598702,S1198,Desulfitibacter_alkalitolerans__DfiAlka2
5621,OYUW01.1569.1_2/105-386,SAMN06165355,10598702,,
5622,ORTR01.41459.1_1/63-235,SAMEA2338819,,,
5623,ORTR01.25898.1_1/27-162,SAMEA2338819,,,
5624,OYXS01.52335.1_1/4-183,SAMN06164958,30095454,S1458,Bilophila_wadsworthia__BilWads6
5625,CAAEWF01.175.1_2/6-370,SAMEA5278295,SRP056480|IT8,S1120,MSW_digester_clone__Unc01cxc
5626,OWEU01.976.1_13/21-362,SAMEA3708629,,S96,Bilophila_wadsworthia__BilWads6
5627,OWEU01.976.1_12/63-344,SAMEA3708629,,,
5628,UZTL01.19061.1_1/21-362,SAMN00792107,,S96,Bilophila_wadsworthia__BilWads6
5629,OWPP01.2167.1_3/21-362,SAMEA4378233,,S96,Bilophila_wadsworthia__BilWads6
5630,OWPP01.2167.1_4/63-344,SAMEA4378233,,,
5631,OWAF01.4610.1_4/20-361,SAMEA3708521,,S1014,Desulfovibrio_piger__DslPige3
5632,OWAF01.4023.1_6/21-362,SAMEA3708521,,S96,Bilophila_wadsworthia__BilWads6
5633,OWAF01.4023.1_5/63-344,SAMEA3708521,,,
5634,OWAF01.4610.1_5/4-418,SAMEA3708521,,S706,Desulfovibrio_piger__DslPige3
5635,ORVM01.5335.1_5/21-362,SAMEA2338782,,S96,Bilophila_wadsworthia__BilWads6
5636,ORVM01.5335.1_4/63-344,SAMEA2338782,,,
5637,ORVM01.67078.1_1/21-158,SAMEA2338782,,S1031,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
5638,ORSO01.3950.1_4/20-361,SAMEA2338806,,S303,Desulfovibrio_piger__DslPige3
5639,ORSO01.3950.1_3/6-418,SAMEA2338806,,S1156,Desulfovibrio_piger__DslPige2
5640,ORSO01.31147.1_1/1-134,SAMEA2338806,,,
5641,USYO01.48899.1_1/25-353,SAMN06112070,,S979,uncultured_bacterium__EF645667
5642,USYO01.33029.1_1/4-391,SAMN06112070,,S977,uncultured_bacterium__EF645667
5643,USYO01.55552.1_1/19-331,SAMN06112070,,S172,Bilophila_sp._4_1_30__BilSpec3
5644,USYO01.66946.1_1/21-262,SAMN06112070,,,
5645,OPCE01.12632.1_2/91-344,SAMEA2042572,,,
5646,OYFG01.3927.1_2/5-198,SAMN06165581,30293054,S1028,Desulfitibacter_alkalitolerans__DfiAlka2
5647,CABRJW01.89.1_8/21-362,SAMEA5851134,,S1613,Bilophila_wadsworthia__BilWads6
5648,CABRJW01.89.1_9/62-343,SAMEA5851134,,S1736,Bilophila_wadsworthia__BilWads6
5649,OWDI01.4010.1_5/20-361,SAMEA3708489,,S733,uncultured_bacterium__EF645667
5650,OWDI01.4010.1_6/4-418,SAMEA3708489,,S953,Desulfovibrio_piger__DslPige2
5651,ULVR01.68722.1_1/8-224,SAMEA4835791,,,
5652,QRJJ01.3.1_40/21-361,SAMN09734866,,S978,uncultured_bacterium__EF645667
5653,QRJJ01.3.1_39/4-420,SAMN09734866,,S977,uncultured_bacterium__EF645667
5654,ORUI01.28143.1_1/63-344,SAMEA2338828,,,
5655,OWAV01.236.1_11/21-362,SAMEA3708467,,S96,Bilophila_wadsworthia__BilWads6
5656,OWAV01.236.1_10/63-344,SAMEA3708467,,,
5657,OWFF01.39165.1_1/7-125,SAMEA3708706,,,
5658,ULSQ01.37719.1_1/4-418,SAMEA4835712,,S702,Desulfovibrio_piger__DslPige3
5659,ULSQ01.55438.1_1/5-203,SAMEA4835712,,,
5660,ULSQ01.37719.1_2/19-196,SAMEA4835712,,S790,Desulfovibrio_piger__DslPige3
5661,UYCX01.51120.1_1/1-381,SAMEA2156714,,S562,Desulfovibrio_piger__DslPige3
5662,UYCX01.13954.1_1/3-177,SAMEA2156714,,,
5663,OWHI01.2932.1_3/21-362,SAMEA3708480,,S113,Bilophila_wadsworthia__BilWads6
5664,OWHI01.2932.1_4/63-344,SAMEA3708480,,,
5665,OWHI01.35693.1_1/2-292,SAMEA3708480,,S1464,uncultured_bacterium__EF645667
5666,CABUEN01.3.1_1/20-362,SAMEA5853440,,S627,uncultured_bacterium__EF645667
5667,CABUEN01.13.1_56/20-362,SAMEA5853440,,S932,uncultured_bacterium__EF645666
5668,OUQE01.3378.1_3/20-361,SAMN05194718,,S1001,uncultured_bacterium__EF645667
5669,OUQE01.3378.1_4/6-419,SAMN05194718,,S343,Desulfovibrio_piger__DslPige3
5670,OURK01.5021.1_2/12-347,SAMN04329866,,S372,Desulfitibacter_alkalitolerans__DfiAlka2
5671,OURK01.5021.1_1/3-316,SAMN04329866,,,
5672,UXRC01.13702.1_3/20-361,SAMEA2143863,,S295,Desulfovibrio_piger__DslPige3
5673,UXRC01.13702.1_2/4-419,SAMEA2143863,,S336,Desulfovibrio_piger__DslPige3
5674,UXRC01.73693.1_2/1-197,SAMEA2143863,,,
5675,UZKH01.17949.1_1/2-219,SAMN00715203,,,
5676,OYTD01.593.1_2/21-362,SAMN06165458,15487950,S97,Bilophila_sp._4_1_30__BilSpec3
5677,OYTD01.593.1_1/59-340,SAMN06165458,15487950,,
5678,OYTD01.6854.1_2/15-151,SAMN06165458,15487950,,
